mode,task_id,episode,initial_state_id,environment_step,selected_horizon,execution_horizon,wall_ms,policy_ms,server_ms,predictor_ms,batched_teacher_ms,harp_residual_ms,harp_gripper_event_ms,selector_json
ordered_transformer,2,336,336,605,20,20,124.03944274410605,112.20264388248324,122.34131805598736,6.407273933291435,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.0972302258014679,0.018235882744193077,0.13234156370162964,0.4720257818698883,0.2801665663719177],""ordered_continuation_logits"":[2.2283859252929688,3.881669759750366,1.7376058101654053,-0.5216492414474487],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.605,""budget_fraction"":0.5}"
ordered_transformer,2,336,336,625,20,20,119.40110567957163,107.4912347830832,117.72541143000126,6.1551351100206375,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.09425390511751175,0.01847238466143608,0.13457436859607697,0.4783532917499542,0.2743460536003113],""ordered_continuation_logits"":[2.2627665996551514,3.8718767166137695,1.7215490341186523,-0.5559594035148621],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.625,""budget_fraction"":0.5}"
ordered_transformer,2,336,336,645,20,20,121.80823599919677,109.45747094228864,119.89956814795732,6.1573670245707035,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.09164411574602127,0.01960446871817112,0.13234461843967438,0.4837559759616852,0.2726508677005768],""ordered_continuation_logits"":[2.2937233448028564,3.8140602111816406,1.743169903755188,-0.5733885169029236],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.645,""budget_fraction"":0.5}"
ordered_transformer,2,336,336,665,20,20,118.58575604856014,106.95882979780436,117.00945300981402,6.072705145925283,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.08416638523340225,0.019856885075569153,0.13756580650806427,0.49791860580444336,0.2604922950267792],""ordered_continuation_logits"":[2.3870389461517334,3.809363603591919,1.7071229219436646,-0.6478632688522339],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.665,""budget_fraction"":0.5}"
ordered_transformer,2,336,336,685,20,20,135.97180088981986,124.4958839379251,134.2842779122293,5.987776909023523,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.07645543664693832,0.021022317931056023,0.14397737383842468,0.5133869647979736,0.24515795707702637],""ordered_continuation_logits"":[2.491511106491089,3.759608745574951,1.6617459058761597,-0.7391269207000732],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.685,""budget_fraction"":0.5}"
ordered_transformer,2,336,336,705,20,20,105.3926176391542,97.60145703330636,103.7725917994976,5.615570116788149,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.074385866522789,0.021680060774087906,0.14481347799301147,0.5157069563865662,0.24341359734535217],""ordered_continuation_logits"":[2.521191358566284,3.730363368988037,1.6567140817642212,-0.7507766485214233],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.705,""budget_fraction"":0.5}"
ordered_transformer,2,336,336,725,20,20,115.1211098767817,104.48624193668365,113.43899369239807,6.222276948392391,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.06834140419960022,0.022072749212384224,0.14015403389930725,0.527150571346283,0.2422812283039093],""ordered_continuation_logits"":[2.61245059967041,3.7186455726623535,1.702910304069519,-0.7773872017860413],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.725,""budget_fraction"":0.5}"
ordered_transformer,2,336,336,745,20,20,122.47822526842356,111.35682091116905,120.74119783937931,6.228095851838589,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.06602891534566879,0.02183566614985466,0.13261796534061432,0.5219632983207703,0.25755420327186584],""ordered_continuation_logits"":[2.649352788925171,3.732243776321411,1.7712026834487915,-0.706367015838623],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.745,""budget_fraction"":0.5}"
ordered_transformer,2,336,336,765,20,20,141.18776423856616,128.65930190309882,138.94239626824856,7.28028267621994,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.05744858458638191,0.021899688988924026,0.12325162440538406,0.5420434474945068,0.2553567588329315],""ordered_continuation_logits"":[2.7977001667022705,3.738609790802002,1.867128849029541,-0.7526845335960388],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.765,""budget_fraction"":0.5}"
ordered_transformer,2,336,336,785,20,20,91.26793779432774,85.72874311357737,89.9411360733211,2.886280883103609,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.05762135237455368,0.021465985104441643,0.1204741969704628,0.5393342971801758,0.26110410690307617],""ordered_continuation_logits"":[2.7945139408111572,3.7588956356048584,1.8937240839004517,-0.7254165410995483],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.785,""budget_fraction"":0.5}"
ordered_transformer,2,336,336,805,20,20,94.24214297905564,88.71056558564305,92.98122301697731,3.9062038995325565,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.045628901571035385,0.023548487573862076,0.10771437734365463,0.5726622343063354,0.250446081161499],""ordered_continuation_logits"":[3.0405113697052,3.6770071983337402,2.033604621887207,-0.8270525336265564],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.805,""budget_fraction"":0.5}"
ordered_transformer,2,336,336,825,20,20,104.83893007040024,97.45140513405204,103.50327799096704,5.330777261406183,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.040549177676439285,0.021994147449731827,0.0966440886259079,0.5922412276268005,0.24857138097286224],""ordered_continuation_logits"":[3.1638455390930176,3.752394199371338,2.1633336544036865,-0.8681840300559998],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.825,""budget_fraction"":0.5}"
ordered_transformer,2,336,336,845,20,20,118.91527287662029,109.3386011198163,117.38399416208267,6.103034131228924,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.045806363224983215,0.02197556011378765,0.11173353344202042,0.5570855736732483,0.2633989453315735],""ordered_continuation_logits"":[3.0364437103271484,3.747635841369629,1.993778109550476,-0.7490490078926086],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.845,""budget_fraction"":0.5}"
ordered_transformer,2,336,336,865,20,20,122.07922013476491,108.15642308443785,120.14464987441897,6.191510241478682,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.04853787273168564,0.01800944283604622,0.12623579800128937,0.5025383830070496,0.30467846989631653],""ordered_continuation_logits"":[2.9756555557250977,3.9479942321777344,1.8554407358169556,-0.500415027141571],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.865,""budget_fraction"":0.5}"
ordered_transformer,2,336,336,885,20,20,122.80082609504461,110.93670642003417,121.12271413207054,6.335676182061434,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.03798546642065048,0.021307747811079025,0.10120933502912521,0.5670145153999329,0.2724829316139221],""ordered_continuation_logits"":[3.231826066970825,3.7875609397888184,2.115612268447876,-0.7328090071678162],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.885,""budget_fraction"":0.5}"
ordered_transformer,2,336,336,905,20,20,119.63469255715609,107.44260810315609,117.88357235491276,6.186482030898333,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.04212360084056854,0.020091814920306206,0.11131293326616287,0.5526583790779114,0.2738132178783417],""ordered_continuation_logits"":[3.124110698699951,3.843207836151123,2.0048201084136963,-0.702293872833252],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.905,""budget_fraction"":0.5}"
ordered_transformer,2,336,336,925,20,20,120.48160517588258,108.56679268181324,118.86138888075948,6.115497089922428,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.042132459580898285,0.019051559269428253,0.11019623279571533,0.5295499563217163,0.2990698218345642],""ordered_continuation_logits"":[3.1238911151885986,3.897470474243164,2.01749849319458,-0.5713502764701843],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.925,""budget_fraction"":0.5}"
ordered_transformer,2,336,336,945,20,20,127.01595481485128,114.1861230134964,125.14540227130055,6.421221885830164,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.035258952528238297,0.022944161668419838,0.08798636496067047,0.5715057849884033,0.2823047637939453],""ordered_continuation_logits"":[3.309140205383301,3.714726209640503,2.2725274562835693,-0.7052873373031616],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.945,""budget_fraction"":0.5}"
ordered_transformer,2,336,336,965,20,20,123.55898087844253,111.64699122309685,121.8739552423358,6.220790091902018,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.03935246542096138,0.021693959832191467,0.10453430563211441,0.5423141717910767,0.2921050488948822],""ordered_continuation_logits"":[3.1950488090515137,3.7677321434020996,2.0772206783294678,-0.6187319755554199],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.965,""budget_fraction"":0.5}"
ordered_transformer,2,336,336,985,20,15,120.29615184292197,109.1414769180119,118.62895777449012,6.249738857150078,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.04464126005768776,0.021986214444041252,0.12639375030994415,0.5289826393127441,0.27799615263938904],""ordered_continuation_logits"":[3.0634284019470215,3.7483887672424316,1.8538953065872192,-0.6433483958244324],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.985,""budget_fraction"":0.5}"
ordered_midchunk_masked,2,336,336,10,25,25,123.01397696137428,106.803759932518,121.03204801678658,5.63762616366148,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.17654751241207123,0.16796982288360596,0.1278248131275177,0.2256932109594345,0.3019646108150482],""ordered_continuation_logits"":[1.539915919303894,1.3615875244140625,1.4177871942520142,0.291133314371109],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":10,""episode_progress"":0.01,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":25,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,2,336,336,35,20,20,120.33402593806386,109.27747003734112,118.65647416561842,6.361921317875385,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.10800151526927948,0.16953012347221375,0.150126650929451,0.30170848965644836,0.2706332802772522],""ordered_continuation_logits"":[2.1113193035125732,1.4496428966522217,1.3382569551467896,-0.10869663953781128],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.035,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,2,336,336,55,20,20,122.51457292586565,109.86256692558527,120.66453788429499,6.21485011652112,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.1553547978401184,0.1612924039363861,0.14703303575515747,0.27970778942108154,0.2566118538379669],""ordered_continuation_logits"":[1.6932049989700317,1.4437923431396484,1.2940731048583984,-0.08618077635765076],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.055,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,2,336,336,75,25,25,125.3622230142355,112.96307574957609,123.42840805649757,6.273947190493345,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.15721534192562103,0.1384294182062149,0.15843765437602997,0.24184665083885193,0.30407091975212097],""ordered_continuation_logits"":[1.6790950298309326,1.6269222497940063,1.2371069192886353,0.2289571762084961],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.075,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":25,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,2,336,336,100,25,25,119.43793715909123,107.14442934840918,117.67106503248215,5.997118540108204,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.10777443647384644,0.11093669384717941,0.14653557538986206,0.2611595094203949,0.373593807220459],""ordered_continuation_logits"":[2.113678455352783,1.9519851207733154,1.4659682512283325,0.3580377399921417],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.1,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":25,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,2,336,336,125,25,25,123.79044434055686,111.30570061504841,121.97839003056288,6.40097726136446,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.11600055545568466,0.0812900960445404,0.14367146790027618,0.294596403837204,0.3644414246082306],""ordered_continuation_logits"":[2.0308613777160645,2.289968490600586,1.5232517719268799,0.21275970339775085],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.125,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":25,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
